t_s,cmd_rad,act_rad,err_rad,vel_rads,torque_nm,temp_c
7.975348,0.230215,-0.217637,0.447852,4.351156,-0.057465,24.0
7.996152,0.325914,-0.126364,0.452278,4.558618,-0.04892,24.0
8.016906,0.418395,-0.031639,0.450034,4.458915,-0.018585,24.0
8.037765,0.507384,0.063086,0.444298,4.522362,0.041657,24.0
8.058819,0.592222,0.157811,0.434411,4.466972,0.057893,24.0
8.079278,0.669003,0.252152,0.416851,4.292744,0.04892,24.0
8.099737,0.739392,0.341124,0.398268,4.274617,0.065156,24.0
8.120391,0.803212,0.427412,0.3758,4.054063,0.13138,24.0
8.141116,0.859237,0.511015,0.348222,3.949325,0.099336,24.0
8.161657,0.906211,0.588866,0.317345,3.5626,0.074983,24.0
8.182192,0.944124,0.660964,0.283159,3.424628,0.1019,24.0
8.202754,0.97256,0.72731,0.245251,3.042939,0.083101,24.0
8.223266,0.991073,0.785985,0.205087,2.68542,0.167697,24.0
8.243651,0.999455,0.836224,0.163231,2.209064,0.154879,24.0
8.264095,0.997673,0.878409,0.119264,1.867659,0.159152,24.0
8.28441,0.98574,0.91139,0.07435,1.295628,0.237766,24.0
8.304768,0.963665,0.935934,0.02773,0.951202,0.190341,24.0
8.325083,0.931693,0.950891,-0.019198,0.557427,0.226658,24.0
8.345346,0.890167,0.955109,-0.064943,0.016617,0.224094,24.0
8.365608,0.839372,0.94974,-0.110368,-0.338888,0.099763,24.0
8.386166,0.778839,0.935167,-0.156329,-0.867613,0.12369,24.0
8.4068,0.709554,0.912157,-0.202603,-1.281529,0.099763,24.0
8.427681,0.631436,0.880327,-0.24889,-1.742779,0.036957,24.0
8.448611,0.54588,0.838142,-0.292262,-2.209064,0.087373,24.0
8.469594,0.453728,0.785602,-0.331874,-2.71664,0.110018,24.0
8.490116,0.358378,0.723858,-0.36548,-3.073152,0.1066,24.0
8.510587,0.25913,0.655595,-0.396465,-3.418585,0.051484,24.0
8.53102,0.157005,0.580045,-0.42304,-3.624033,-0.030976,24.0
8.551444,0.052966,0.497209,-0.444243,-4.011765,0.050202,24.0
8.571887,-0.052001,0.40862,-0.460621,-4.254475,0.041657,24.0
8.59251,-0.15756,0.31658,-0.47414,-4.418631,-0.024567,24.0
8.613147,-0.261659,0.219938,-0.481597,-4.514305,-0.062593,24.0
8.633886,-0.363525,0.120228,-0.483753,-4.68954,-0.002777,24.0
8.654595,-0.461296,0.018983,-0.480279,-4.834562,0.045075,24.0
8.675537,-0.554974,-0.082261,-0.472713,-4.928222,0.068574,24.0
8.696135,-0.640909,-0.184656,-0.456253,-4.794278,-0.006195,24.0
8.716734,-0.719644,-0.282832,-0.436812,-4.65127,0.01004,24.0
8.737394,-0.790404,-0.378324,-0.41208,-4.503227,0.012177,24.0
8.757942,-0.851749,-0.469597,-0.382152,-4.311879,-0.048493,24.0
8.778556,-0.903457,-0.555885,-0.347572,-3.996658,-0.051057,24.0
8.798912,-0.944183,-0.635653,-0.30853,-3.668345,-0.0925,24.0
8.819287,-0.974121,-0.707368,-0.266754,-3.309819,-0.038239,24.0
8.839557,-0.992735,-0.771412,-0.221322,-2.965393,-0.096773,24.0
8.859843,-0.999917,-0.82702,-0.172897,-2.489036,-0.102754,24.0
8.880743,-0.995169,-0.872657,-0.122512,-2.047929,-0.120272,24.0
8.901284,-0.978464,-0.909856,-0.068607,-1.553445,-0.171969,24.0
8.921696,-0.950159,-0.934784,-0.015375,-1.011627,-0.167269,24.0
8.942195,-0.91025,-0.949357,0.039107,-0.546349,-0.148898,24.0
8.962769,-0.859032,-0.950891,0.091859,0.029709,-0.085664,24.0
8.983377,-0.797067,-0.94092,0.143852,0.646052,-0.141634,24.0
9.004208,-0.724296,-0.922128,0.197832,1.047883,0.009613,24.0
9.025003,-0.642333,-0.893366,0.251033,1.570565,-0.027985,24.0
9.045814,-0.551965,-0.852715,0.30075,2.009659,-0.030549,24.0
9.066725,-0.453856,-0.800942,0.347085,2.612909,-0.057465,24.0
9.087712,-0.349266,-0.737281,0.388015,3.131563,-0.001495,24.0
9.108237,-0.242313,-0.664416,0.422103,3.630076,-0.059174,24.0
9.128667,-0.132584,-0.584264,0.45168,3.998672,-0.1019,24.0
9.149046,-0.021226,-0.497209,0.475983,4.299794,-0.100191,24.0
9.169367,0.090322,-0.403635,0.493957,4.534447,-0.115999,24.0
9.189785,0.201516,-0.305075,0.506591,4.888945,-0.068147,24.0
9.210206,0.310412,-0.202297,0.512708,4.982605,-0.004059,24.0
9.230726,0.4161,-0.097218,0.513317,5.023896,-0.074983,24.0
9.251603,0.518338,0.009779,0.508559,5.168917,-0.046784,24.0
9.272556,0.61418,0.118694,0.495487,5.082307,-0.006195,24.0
9.293507,0.701886,0.226457,0.475429,4.900023,0.020294,24.0
9.314069,0.778847,0.331153,0.447694,4.786221,0.057038,24.0
9.334455,0.845166,0.429329,0.415837,4.625086,0.082673,24.0
9.354799,0.900508,0.52252,0.377988,4.394461,0.050629,24.0
9.375319,0.944557,0.608424,0.336132,4.056077,0.089937,24.0
9.395928,0.976224,0.687809,0.288415,3.605905,0.054475,24.0
9.416354,0.994677,0.758757,0.235921,3.100343,0.025849,24.0
9.437093,0.999901,0.818583,0.181318,2.682399,0.092073,24.0
9.457973,0.991243,0.868438,0.122805,2.124468,0.171115,24.0
9.478896,0.968589,0.906788,0.061801,1.668254,0.103609,24.0
9.499863,0.93208,0.932483,-0.000403,0.961273,0.079255,24.0
9.520595,0.882812,0.945522,-0.06271,0.346944,0.154025,24.0
9.541376,0.820894,0.943221,-0.122327,-0.316732,0.14078,24.0
9.562062,0.747591,0.929031,-0.18144,-0.858549,0.073274,24.0
9.58285,0.663157,0.904487,-0.24133,-1.357061,0.00235,24.0
9.60357,0.569393,0.868055,-0.298662,-2.066056,0.04123,24.0
9.624165,0.467948,0.818199,-0.350251,-2.437675,0.015595,24.0
9.645018,0.358279,0.756072,-0.397793,-3.083223,-0.037812,24.0
9.665816,0.243462,0.682824,-0.439362,-3.530373,0.059174,24.0
9.686693,0.124405,0.599604,-0.475199,-4.019821,0.059602,24.0
9.707698,0.002515,0.50718,-0.504665,-4.343099,0.051911,24.0
9.728327,-0.117495,0.405936,-0.523431,-4.586816,-0.025422,24.0
9.74875,-0.234887,0.300857,-0.535744,-4.914122,-0.049348,24.0
9.769139,-0.348986,0.192709,-0.541695,-5.191073,0.042512,24.0
9.789533,-0.458365,0.081494,-0.539859,-5.31696,-0.038239,24.0
9.809835,-0.560946,-0.031639,-0.529307,-5.449897,0.095918,24.0
9.830191,-0.655966,-0.142854,-0.513112,-5.405585,0.004913,24.0
9.850623,-0.742035,-0.254069,-0.487965,-5.338109,0.114717,24.0
9.870974,-0.81718,-0.360683,-0.456498,-5.058137,-0.040375,24.0
9.891683,-0.881619,-0.461927,-0.419692,-4.712703,-0.051057,24.0
9.912693,-0.93352,-0.559336,-0.374184,-4.492149,0.004486,24.0
9.933366,-0.970475,-0.648692,-0.321783,-3.957382,-0.036103,24.0
9.953673,-0.992512,-0.726926,-0.265586,-3.558572,-0.094636,24.0
9.974128,-1.0,-0.794422,-0.205578,-3.026825,-0.01004,24.0
9.994563,-0.992536,-0.850414,-0.142123,-2.389334,-0.091218,24.0
10.015014,-0.970131,-0.893749,-0.076382,-1.861616,-0.087373,24.0
10.035828,-0.932247,-0.924046,-0.008201,-1.215061,-0.013458,24.0
10.056699,-0.879479,-0.94092,0.06144,-0.514122,-0.076265,24.0
10.077608,-0.812526,-0.94092,0.128394,0.115312,-0.046357,24.0
10.098552,-0.732306,-0.926347,0.194041,0.84445,-0.049775,24.0
10.119566,-0.639803,-0.900652,0.260849,1.437629,-0.026276,24.0
10.140314,-0.538062,-0.861919,0.323857,2.034836,0.006622,24.0
10.161002,-0.427871,-0.808612,0.380741,2.748867,-0.001923,24.0
10.181669,-0.310779,-0.741499,0.43072,3.34406,-0.013031,24.0
10.202144,-0.189648,-0.662882,0.473233,3.970474,-0.049775,24.0
10.222801,-0.064187,-0.573909,0.509722,4.443809,-0.056611,24.0
10.243614,0.063516,-0.474966,0.538482,4.879881,-0.048066,24.0
10.264344,0.18994,-0.367586,0.557526,5.139712,-0.092927,24.0
10.285154,0.313986,-0.254836,0.568823,5.449897,-0.030549,24.0
10.305776,0.432063,-0.137102,0.569165,5.543557,-0.090364,24.0
10.326362,0.54316,-0.018983,0.562143,5.712749,0.013458,24.0
10.34696,0.645708,0.099902,0.545806,5.734905,-0.004059,24.0
10.367513,0.737708,0.21802,0.519688,5.44889,-0.025849,24.0
10.387864,0.817114,0.33192,0.485194,5.312932,0.059602,24.0
10.408288,0.883748,0.439684,0.444064,5.080293,-0.009186,24.0
10.428575,0.935837,0.541312,0.394525,4.679469,0.042939,24.0
10.449255,0.97352,0.633352,0.340168,4.234333,0.002777,24.0
10.470114,0.99503,0.717339,0.277692,3.775097,0.021576,24.0
10.491012,0.999498,0.790204,0.209294,3.123507,0.060029,24.0
10.511886,0.986712,0.849647,0.137065,2.477958,0.024567,24.0
10.532853,0.956635,0.893749,0.062886,1.807233,0.042939,24.0
10.553572,0.91036,0.923662,-0.013303,1.086152,0.092073,24.0
10.574002,0.849304,0.936701,-0.087397,0.314717,0.058747,24.0
10.59444,0.773835,0.931716,-0.157881,-0.439597,0.077974,24.0
10.614898,0.685072,0.914075,-0.229002,-1.040833,0.071992,24.0
10.635364,0.584471,0.883395,-0.298924,-1.7458,-0.046357,24.0
10.655911,0.473257,0.837758,-0.364501,-2.445731,-0.086946,24.0
10.676736,0.352004,0.776014,-0.42401,-3.153719,0.022858,24.0
10.697653,0.223675,0.700081,-0.476406,-3.710643,-0.060456,24.0
10.718602,0.090867,0.611109,-0.520242,-4.27361,-0.042939,24.0
10.739327,-0.042412,0.511015,-0.553427,-4.820462,-0.004486,24.0
10.759981,-0.174737,0.401717,-0.576455,-5.063172,-0.05832,24.0
10.780532,-0.303572,0.286284,-0.589855,-5.49723,0.004059,24.0
10.80111,-0.427451,0.165864,-0.593315,-5.708721,-0.010468,24.0
10.821659,-0.543813,0.041993,-0.585806,-5.909133,-0.042084,24.0
10.842041,-0.649889,-0.081877,-0.568011,-5.964523,0.094636,24.0
10.862515,-0.745145,-0.203831,-0.541314,-5.938338,0.0925,24.0
10.883118,-0.82779,-0.323483,-0.504307,-5.760082,-0.009186,24.0
10.904019,-0.896483,-0.437766,-0.458717,-5.267613,0.047639,24.0
10.924979,-0.948678,-0.545147,-0.403531,-4.80737,-0.050202,24.0
10.945826,-0.98294,-0.64294,-0.34,-4.348135,-0.037812,24.0
10.966398,-0.998763,-0.728844,-0.269919,-3.79826,-0.065583,24.0
10.986776,-0.996436,-0.800942,-0.195494,-3.119478,-0.030121,24.0
11.007089,-0.976226,-0.858084,-0.118143,-2.472923,-0.057893,24.0
11.027445,-0.938322,-0.899885,-0.038437,-1.726665,-0.060456,24.0
11.0479,-0.883032,-0.92558,0.042547,-0.915953,-0.00235,24.0
11.068698,-0.810079,-0.93325,0.12317,-0.009567,-0.117281,24.0
11.089671,-0.720743,-0.922512,0.201769,0.718563,-0.055329,24.0
11.110533,-0.61779,-0.898351,0.280561,1.338933,0.010468,24.0
11.131301,-0.50325,-0.858851,0.355601,2.104326,0.016449,24.0
11.152291,-0.377443,-0.801709,0.424266,2.970428,0.03183,24.0
11.17302,-0.245657,-0.72731,0.481653,3.700572,-0.034821,24.0
11.193759,-0.108825,-0.639488,0.530663,4.341085,-0.037385,24.0
11.214423,0.029867,-0.539394,0.569261,4.907073,-0.037385,24.0
11.234941,0.167267,-0.428562,0.595829,5.373358,-0.016449,24.0
11.255465,0.30176,-0.310444,0.612204,5.812451,-0.054047,24.0
11.276241,0.432239,-0.18619,0.618429,6.050126,-0.093355,24.0
11.296974,0.55418,-0.05695,0.61113,6.249531,-0.108736,24.0
11.317751,0.665627,0.072673,0.592953,6.106523,-0.023713,24.0
11.338361,0.763308,0.201913,0.561395,5.937331,0.033539,24.0
11.358902,0.845917,0.326168,0.519749,5.813458,0.01944,24.0
11.379369,0.911903,0.443519,0.468384,5.419684,-0.01004,24.0
11.400081,0.96068,0.5532,0.40748,5.044038,0.025422,24.0
11.420654,0.990145,0.652527,0.337618,4.459922,0.042084,24.0
11.441122,1.0,0.738815,0.261185,3.856672,0.035248,24.0
11.461804,0.989938,0.810529,0.179408,3.169833,-0.010468,24.0
11.482735,0.959364,0.866904,0.09246,2.309773,0.027131,24.0
11.503642,0.908872,0.905638,0.003235,1.540352,0.026276,24.0
11.52445,0.839749,0.925963,-0.086214,0.5393,0.054475,24.0
11.545356,0.752684,0.925196,-0.172512,-0.366079,0.094209,24.0
11.566343,0.649266,0.906788,-0.257522,-1.11133,0.032685,24.0
11.586968,0.534027,0.872657,-0.338629,-1.853559,-0.039521,24.0
11.607687,0.407018,0.821651,-0.414633,-2.680385,-0.079255,24.0
11.628285,0.272122,0.751854,-0.479732,-3.553536,-0.123262,24.0
11.648922,0.131108,0.666717,-0.535609,-4.185992,-0.0878,24.0
11.669691,-0.0138,0.56739,-0.58119,-4.870817,-0.057465,24.0
11.69063,-0.159854,0.45464,-0.614494,-5.368322,0.000641,24.0
11.711556,-0.302638,0.331537,-0.634175,-5.80238,-0.009613,24.0
11.732514,-0.439336,0.201913,-0.641249,-6.079332,0.015595,24.0
11.753424,-0.566449,0.067304,-0.633754,-6.284779,0.047211,24.0
11.774385,-0.681741,-0.068838,-0.612903,-6.354269,0.070283,24.0
11.794978,-0.780675,-0.203447,-0.577228,-6.279744,0.107881,24.0
11.815595,-0.863304,-0.33192,-0.531384,-6.106523,0.079255,24.0
11.836068,-0.927266,-0.453873,-0.473393,-5.669444,0.013886,24.0
11.856571,-0.971806,-0.565856,-0.405951,-5.157839,0.068147,24.0
11.876832,-0.995608,-0.66595,-0.329658,-4.58883,0.040803,24.0
11.897289,-0.998641,-0.75147,-0.247171,-3.904005,0.051484,24.0
11.917812,-0.98031,-0.822418,-0.157892,-3.136599,0.039521,24.0
11.938505,-0.940442,-0.875725,-0.064718,-2.176837,0.024994,24.0
11.959252,-0.879679,-0.91024,0.030561,-1.32987,-0.039948,24.0
11.980254,-0.798228,-0.925196,0.126968,-0.330831,0.064729,24.0
12.000922,-0.700188,-0.917143,0.216955,0.656123,0.004486,24.0
12.021421,-0.587469,-0.892599,0.30513,1.355047,0.078401,24.0
12.042011,-0.461146,-0.850797,0.389651,2.402426,0.077119,24.0
12.062637,-0.324166,-0.789053,0.464887,3.340032,0.076265,24.0
12.08324,-0.179905,-0.709285,0.52938,4.139666,0.03183,24.0
12.104002,-0.030231,-0.613793,0.583563,4.816434,0.000214,24.0
12.124879,0.121213,-0.502578,0.623791,5.3935,-0.016022,24.0
12.145772,0.270235,-0.379858,0.650093,5.914168,-0.01004,24.0
12.166702,0.413499,-0.248317,0.661816,6.329091,-0.042084,24.0
12.187713,0.547865,-0.11064,0.658505,6.552667,-0.059602,24.0
12.208453,0.668063,0.029721,0.638342,6.53756,-0.04593,24.0
12.229127,0.772755,0.167782,0.604973,6.493248,-0.02414,24.0
12.249708,0.859507,0.303158,0.556349,6.199176,-0.005768,24.0
12.270374,0.926997,0.430096,0.4969,5.826551,0.025422,24.0
12.291248,0.973515,0.548215,0.4253,5.357244,0.013458,24.0
12.311849,0.996912,0.654828,0.342084,4.688533,-0.000214,24.0
12.332376,0.997325,0.745334,0.251991,4.007736,-0.056611,24.0
12.352911,0.974743,0.818583,0.15616,3.219181,-0.079683,24.0
12.373552,0.929278,0.87304,0.056238,2.23827,-0.007477,24.0
12.394538,0.860636,0.907555,-0.04692,1.321813,-0.013886,24.0
12.41527,0.772145,0.919444,-0.147299,0.132433,0.078828,24.0
12.435811,0.666176,0.907172,-0.240996,-0.929046,0.060456,24.0
12.456245,0.545077,0.879176,-0.334099,-1.634012,-0.082246,24.0
12.476528,0.412103,0.832389,-0.420286,-2.652186,-0.087373,24.0
12.496871,0.268998,0.766043,-0.497045,-3.492103,-0.125399,24.0
12.517212,0.119427,0.680523,-0.561095,-4.368276,-0.036957,24.0
12.537833,-0.035278,0.578895,-0.614172,-5.059144,-0.1066,24.0
12.558692,-0.191153,0.461544,-0.652696,-5.681529,0.01944,24.0
12.579407,-0.341542,0.331537,-0.673079,-6.109545,0.011749,24.0
12.599877,-0.482213,0.195394,-0.677606,-6.527489,0.037812,24.0
12.620372,-0.61173,0.055416,-0.667146,-6.713802,0.065156,24.0
12.640689,-0.725811,-0.086863,-0.638948,-6.815518,0.084382,24.0
12.661003,-0.822851,-0.22569,-0.59716,-6.641291,0.064302,24.0
12.681395,-0.900729,-0.359532,-0.541196,-6.351247,0.054902,24.0
12.701748,-0.956985,-0.484937,-0.472048,-5.843671,0.120272,24.0
12.722411,-0.990662,-0.59922,-0.391442,-5.276677,0.064302,24.0
12.743119,-0.99977,-0.701232,-0.298539,-4.497185,0.140352,24.0
12.763847,-0.983834,-0.785218,-0.198616,-3.668345,0.091646,24.0
12.78484,-0.942436,-0.850414,-0.092022,-2.681392,0.030121,24.0
12.805667,-0.877176,-0.894516,0.01734,-1.649119,0.006622,24.0
12.826115,-0.791167,-0.915609,0.124442,-0.57052,0.071138,24.0
12.846453,-0.686073,-0.910623,0.22455,0.567498,0.031403,24.0
12.866913,-0.563195,-0.886463,0.323267,1.4477,0.072847,24.0
12.887557,-0.424802,-0.843511,0.418708,2.507164,0.093782,24.0
12.908063,-0.276411,-0.779082,0.502672,3.396429,0.115999,24.0
12.928486,-0.12146,-0.693945,0.572485,4.354177,0.085237,24.0
12.948987,0.03739,-0.59155,0.628941,5.235386,0.008331,24.0
12.969707,0.197203,-0.472665,0.669868,5.952438,0.00235,24.0
12.990654,0.353816,-0.340741,0.694557,6.427787,-0.036957,24.0
13.011676,0.501756,-0.198462,0.700218,6.805447,-0.033539,24.0
13.032201,0.633447,-0.051197,0.684644,7.029023,-0.138643,24.0
13.05258,0.748283,0.093766,0.654517,6.94342,-0.022858,24.0
13.072989,0.844392,0.237195,0.607196,6.74905,-0.037385,24.0
13.093586,0.91962,0.374489,0.545131,6.354269,-0.004486,24.0
13.114229,0.971009,0.503729,0.46728,5.919203,-0.062593,24.0
13.135095,0.997032,0.619929,0.377103,5.202152,-0.091646,24.0
13.156012,0.996138,0.72079,0.275348,4.420645,-0.082246,24.0
13.176888,0.968207,0.802859,0.165347,3.518288,-0.14847,24.0
13.197816,0.913729,0.863453,0.050276,2.424582,-0.092927,24.0
13.218778,0.833962,0.899885,-0.065923,1.366125,-0.077974,24.0
13.239274,0.733572,0.911007,-0.177434,0.009567,0.05832,24.0
13.259674,0.614216,0.896434,-0.282217,-0.965301,-0.099763,24.0
13.280062,0.478599,0.863069,-0.38447,-1.976425,-0.061311,24.0
13.300442,0.33023,0.808228,-0.477998,-3.035889,-0.142061,24.0
13.320898,0.172317,0.730761,-0.558444,-4.113481,-0.038239,24.0
13.341245,0.010432,0.632968,-0.622537,-4.935271,-0.056611,24.0
13.361537,-0.151536,0.519069,-0.670605,-5.747997,-0.065583,24.0
13.381773,-0.30932,0.390979,-0.700299,-6.286793,-0.043793,24.0
13.402133,-0.460069,0.252919,-0.712988,-6.754086,-0.042084,24.0
13.423079,-0.602508,0.106422,-0.708929,-7.058228,0.038239,24.0
13.443565,-0.725495,-0.046212,-0.679283,-7.180087,0.094209,24.0
13.463966,-0.82851,-0.194243,-0.634266,-7.069306,0.069856,24.0
13.484318,-0.909038,-0.336522,-0.572516,-6.726894,0.154879,24.0
13.504661,-0.965064,-0.469597,-0.495467,-6.207233,0.122408,24.0
13.525333,-0.995252,-0.591167,-0.404085,-5.540536,0.066865,24.0
13.546196,-0.997412,-0.698164,-0.299248,-4.767086,0.133944,24.0
13.567065,-0.970931,-0.785985,-0.184946,-3.764019,0.122835,24.0
13.587872,-0.916639,-0.852331,-0.064308,-2.626001,0.035676,24.0
13.608661,-0.836012,-0.893366,0.057354,-1.485969,0.042512,24.0
13.629248,-0.732337,-0.907939,0.175602,-0.11632,0.062165,24.0
13.649823,-0.607865,-0.895283,0.287419,0.92401,0.075837,24.0
13.670321,-0.466533,-0.861919,0.395385,1.914992,0.067292,24.0
13.690576,-0.313717,-0.806694,0.492977,3.023804,0.171542,24.0
13.710948,-0.15106,-0.728077,0.577017,4.224262,0.073701,24.0
13.731187,0.014984,-0.627983,0.642967,5.148775,0.025849,24.0
13.751545,0.181809,-0.510632,0.69244,5.969558,0.036103,24.0
13.771848,0.343343,-0.377557,0.720899,6.608057,0.005768,24.0
13.792155,0.495489,-0.235278,0.730767,7.126711,-0.063874,24.0
13.812546,0.634419,-0.085329,0.719748,7.251591,-0.045075,24.0
13.833637,0.759269,0.066921,0.692348,7.334173,-0.061311,24.0
13.854001,0.857986,0.222622,0.635363,6.99881,-0.092927,24.0
13.874312,0.932144,0.366435,0.565709,6.651362,-0.01004,24.0
13.894634,0.979825,0.499894,0.479932,6.231403,-0.068147,24.0
13.914892,0.999482,0.619546,0.379936,5.404578,-0.158297,24.0
13.935327,0.990419,0.721557,0.268862,4.521355,-0.123262,24.0
13.955702,0.952632,0.80401,0.148623,3.589792,-0.194186,24.0
13.976097,0.887032,0.862686,0.024347,2.445731,-0.100191,24.0
13.996907,0.79332,0.89605,-0.10273,1.132479,-0.062593,24.0
14.017775,0.674917,0.901419,-0.226502,-0.193866,-0.079683,24.0
14.03868,0.535331,0.880327,-0.344996,-1.406409,-0.081392,24.0
14.059221,0.381805,0.836608,-0.454803,-2.550469,-0.154025,24.0
14.079628,0.217727,0.768728,-0.551001,-3.707622,-0.154025,24.0
14.100058,0.046754,0.677071,-0.630317,-4.812406,-0.092927,24.0
14.120607,-0.126859,0.564705,-0.691564,-5.803388,-0.08481,24.0
14.141404,-0.298895,0.433164,-0.732059,-6.529503,-0.071565,24.0
14.162296,-0.462602,0.287051,-0.749652,-6.938384,0.025422,24.0
14.183162,-0.611823,0.1325,-0.744322,-7.349279,-0.016022,24.0
14.203829,-0.740871,-0.02627,-0.714602,-7.439918,0.082673,24.0
14.224539,-0.847358,-0.183122,-0.664236,-7.493294,0.088228,24.0
14.245243,-0.927559,-0.335372,-0.592187,-7.119661,0.190341,24.0
14.265835,-0.978684,-0.477267,-0.501417,-6.512383,0.176242,24.0
14.286239,-0.999486,-0.603439,-0.396047,-5.71577,0.172824,24.0
14.306602,-0.989849,-0.710819,-0.27903,-4.72076,0.249729,24.0
14.326883,-0.950233,-0.795956,-0.154276,-3.68043,0.190768,24.0
14.34722,-0.881504,-0.857317,-0.024187,-2.526299,0.104891,24.0
14.367519,-0.785914,-0.892599,0.106684,-1.156649,0.063874,24.0
14.387839,-0.666035,-0.897968,0.231933,0.243214,0.038239,24.0
14.408515,-0.522909,-0.877259,0.354349,1.28455,0.099763,24.0
14.429369,-0.361469,-0.833156,0.471687,2.518242,0.189914,24.0
14.450207,-0.188178,-0.762208,0.57403,3.848615,0.1019,24.0
14.470731,-0.011238,-0.66595,0.654711,4.897002,0.087373,24.0
14.49116,0.165499,-0.548598,0.714097,5.964523,0.05362,24.0
14.511587,0.337252,-0.413606,0.750858,6.701717,-0.015595,24.0
14.531886,0.497628,-0.265958,0.763586,7.326116,-0.039521,24.0
14.552228,0.642953,-0.11064,0.753593,7.643351,-0.054047,24.0
14.572547,0.768108,0.048129,0.719979,7.591989,-0.067292,24.0
14.593046,0.870021,0.205748,0.664272,7.438911,-0.003632,24.0
14.61389,0.945093,0.358765,0.586328,6.992767,-0.086946,24.0
14.634383,0.988304,0.501428,0.486876,6.501305,-0.15317,24.0
14.654673,0.999683,0.625682,0.374001,5.616068,-0.194614,24.0
14.674951,0.979344,0.729611,0.249733,4.555596,-0.12668,24.0
14.695214,0.927866,0.810913,0.116953,3.548501,-0.184787,24.0
14.715607,0.84615,0.865754,-0.019604,2.163745,-0.110872,24.0
14.736176,0.735888,0.892982,-0.157094,0.723598,-0.094209,24.0
14.756831,0.600581,0.887613,-0.287033,-0.710506,-0.090791,24.0
14.77767,0.443579,0.8577,-0.414122,-1.826368,-0.143343,24.0
14.798421,0.271998,0.802476,-0.530478,-3.17084,-0.149325,24.0
14.819207,0.090654,0.718489,-0.627836,-4.481071,-0.112581,24.0
14.83982,-0.092495,0.609575,-0.70207,-5.591897,-0.081392,24.0
14.860462,-0.273039,0.479952,-0.75299,-6.556695,-0.066438,24.0
14.881049,-0.44416,0.333071,-0.777231,-7.155917,-0.010468,24.0
14.901591,-0.600222,0.176219,-0.77644,-7.584939,-0.036957,24.0
14.921969,-0.735293,0.013231,-0.748523,-7.765209,0.060883,24.0
14.942261,-0.845715,-0.148607,-0.697108,-7.761181,0.083955,24.0
14.962604,-0.928522,-0.306226,-0.622297,-7.580911,0.258701,24.0
14.98298,-0.980593,-0.45349,-0.527103,-6.9122,0.12668,24.0
15.003324,-0.999897,-0.586181,-0.413716,-6.081346,0.152743,24.0
15.023972,-0.9853,-0.698931,-0.286369,-5.039002,0.208286,24.0
15.044627,-0.936601,-0.78982,-0.146781,-3.869764,0.208713,24.0
15.06566,-0.853575,-0.853865,0.000291,-2.509178,0.101045,24.0
15.086262,-0.742268,-0.88838,0.146112,-1.082124,0.163424,24.0
15.106607,-0.606906,-0.887613,0.280707,0.569512,0.089082,24.0
15.127096,-0.449606,-0.861152,0.411545,1.726665,0.124117,24.0
15.147927,-0.273601,-0.808228,0.534628,3.042939,0.223239,24.0
15.168802,-0.087162,-0.724625,0.637463,4.473014,0.060883,24.0
15.189685,0.102738,-0.614177,0.716915,5.644266,0.083528,24.0
15.21055,0.289025,-0.481486,0.77051,6.648341,0.033112,24.0
15.231419,0.465148,-0.33077,0.795917,7.302953,-0.024567,24.0
15.252225,0.62417,-0.167398,0.791568,7.88304,-0.095491,24.0
15.273027,0.760818,-0.000575,0.761393,7.920302,-0.111727,24.0
15.293603,0.869035,0.167398,0.701636,7.776287,-0.070283,24.0
15.313993,0.945938,0.328469,0.617469,7.416754,-0.04123,24.0
15.334332,0.989749,0.4765,0.513249,6.975647,-0.21384,24.0
15.354656,0.999041,0.608041,0.391,6.025956,-0.137362,24.0
15.375015,0.973325,0.718106,0.255219,4.942321,-0.195041,24.0
15.395685,0.912147,0.803243,0.108904,3.620005,-0.26511,24.0
15.416588,0.816473,0.861152,-0.044679,2.189929,-0.159152,24.0
15.437353,0.691141,0.886846,-0.195706,0.602747,-0.179232,24.0
15.458128,0.540064,0.877259,-0.337195,-0.928038,-0.099763,24.0
15.479125,0.36687,0.840059,-0.473189,-2.228199,-0.183932,24.0
15.499829,0.1822,0.772946,-0.590747,-3.69453,-0.121126,24.0
15.520408,-0.008286,0.677838,-0.686124,-5.039002,-0.096773,24.0
15.540764,-0.196678,0.557035,-0.753714,-6.242481,-0.017731,24.0
15.561526,-0.381756,0.415907,-0.797663,-7.176059,0.000214,24.0
15.582369,-0.553399,0.257137,-0.810537,-7.641337,-0.042939,24.0
15.603309,-0.704947,0.088013,-0.79296,-7.915267,-0.00705,24.0
15.624222,-0.829529,-0.084945,-0.744584,-8.127764,0.185214,24.0
15.645123,-0.922432,-0.254836,-0.667596,-7.878004,0.197177,24.0
15.665898,-0.979805,-0.414756,-0.565048,-7.317052,0.142061,24.0
15.686844,-0.999991,-0.558569,-0.441421,-6.48922,0.21384,24.0
15.707547,-0.981875,-0.682057,-0.299819,-5.354223,0.17966,24.0
15.727805,-0.928021,-0.778699,-0.149322,-4.057084,0.20444,24.0
15.748067,-0.840247,-0.844661,0.004415,-2.605859,0.276219,24.0
15.768321,-0.721692,-0.879943,0.158251,-1.081117,0.203586,24.0
15.788679,-0.575736,-0.879176,0.30344,0.567498,0.14078,24.0
15.809072,-0.407939,-0.85003,0.442091,1.940169,0.128817,24.0
15.829634,-0.22314,-0.793272,0.570132,3.357153,0.202731,24.0
