t_s,cmd_rad,act_rad,err_rad,vel_rads,torque_nm,temp_c
8.005218,0.366735,-0.076125,0.44286,4.307851,-0.133089,27.0
8.02602,0.457821,0.015532,0.442289,4.232319,0.066438,27.0
8.046479,0.543154,0.106038,0.437116,4.240375,0.151034,27.0
8.067122,0.6241,0.19386,0.43024,4.182971,0.336889,27.0
8.087764,0.699016,0.281298,0.417718,4.138659,0.46421,27.0
8.108304,0.766788,0.365668,0.40112,3.842573,0.704753,27.0
8.128808,0.826971,0.44697,0.38,3.700572,0.79234,27.0
8.149295,0.878993,0.523287,0.355705,3.577707,0.958968,27.0
8.169627,0.922027,0.594235,0.327792,3.352117,1.092271,27.0
8.190098,0.956207,0.65943,0.296777,3.061067,1.197375,27.0
8.210566,0.980788,0.718873,0.261916,2.739803,1.264454,27.0
8.230999,0.995439,0.771412,0.224026,2.352071,1.296071,27.0
8.251274,0.999989,0.817432,0.182556,2.083177,1.352468,27.0
8.27155,0.994471,0.854632,0.139839,1.677317,1.360586,27.0
8.292031,0.978655,0.883778,0.094877,1.224125,1.398184,27.0
8.31233,0.952912,0.904104,0.048808,0.787045,1.400748,27.0
8.332702,0.91719,0.915225,0.001965,0.382193,1.363149,27.0
8.353086,0.871835,0.916759,-0.044924,-0.00856,1.337514,27.0
8.373432,0.817374,0.909856,-0.092482,-0.523186,1.338369,27.0
8.394072,0.753266,0.893749,-0.140483,-0.934081,1.196948,27.0
8.414757,0.680691,0.866904,-0.186213,-1.414466,1.085008,27.0
8.435278,0.601177,0.829705,-0.228527,-1.945205,1.126452,27.0
8.455882,0.514623,0.782917,-0.268295,-2.450767,1.144823,27.0
8.476704,0.421226,0.727693,-0.306468,-2.778073,1.226856,27.0
8.497735,0.321864,0.664416,-0.342552,-3.102358,1.128161,27.0
8.518441,0.220179,0.593851,-0.373672,-3.4206,1.077317,27.0
8.539116,0.115939,0.518302,-0.402363,-3.755962,0.852583,27.0
8.559833,0.009927,0.436232,-0.426305,-4.068162,0.781231,27.0
8.580486,-0.096124,0.348794,-0.444918,-4.278645,0.638102,27.0
8.601386,-0.20259,0.257521,-0.460111,-4.445823,0.51249,27.0
8.622334,-0.307193,0.162029,-0.469223,-4.558618,0.340307,27.0
8.64317,-0.407913,0.06462,-0.472533,-4.657313,0.184787,27.0
8.664326,-0.505547,-0.032789,-0.472757,-4.575738,0.01474,27.0
8.685209,-0.596158,-0.131733,-0.464426,-4.479057,-0.15317,27.0
8.706221,-0.680422,-0.228375,-0.452047,-4.410575,-0.356115,27.0
8.726929,-0.755647,-0.322333,-0.433314,-4.336049,-0.444129,27.0
8.747437,-0.821562,-0.411305,-0.410257,-4.127581,-0.691081,27.0
8.7681,-0.878506,-0.495292,-0.383215,-3.960403,-0.743633,27.0
8.788661,-0.924995,-0.574676,-0.350319,-3.622019,-0.959396,27.0
8.809392,-0.960964,-0.646775,-0.314189,-3.2645,-1.120897,27.0
8.830296,-0.985634,-0.71312,-0.272514,-3.022797,-1.061936,27.0
8.851032,-0.998218,-0.772179,-0.226038,-2.606867,-1.135424,27.0
8.87154,-0.998784,-0.822034,-0.176749,-2.221149,-1.176013,27.0
8.892324,-0.987214,-0.861919,-0.125296,-1.748821,-1.190112,27.0
8.913335,-0.963151,-0.891832,-0.071319,-1.19794,-1.181567,27.0
8.934054,-0.927455,-0.911007,-0.016448,-0.70547,-1.213611,27.0
8.954522,-0.880873,-0.918677,0.037803,-0.138476,-1.21062,27.0
8.974909,-0.823779,-0.915992,0.092213,0.309682,-1.134997,27.0
8.995375,-0.756348,-0.901803,0.145455,0.845457,-1.011948,27.0
9.016002,-0.678892,-0.876108,0.197216,1.357061,-0.957687,27.0
9.036886,-0.591686,-0.839292,0.247606,1.95729,-0.988449,27.0
9.057615,-0.49742,-0.790587,0.293168,2.447745,-1.026474,27.0
9.078623,-0.395233,-0.733062,0.337829,2.846555,-1.035874,27.0
9.099391,-0.288888,-0.665566,0.376678,3.355138,-0.978195,27.0
9.120436,-0.177095,-0.590783,0.413689,3.768048,-0.903426,27.0
9.141192,-0.06428,-0.50718,0.442901,3.990616,-0.732525,27.0
9.161609,0.047764,-0.418208,0.465972,4.319936,-0.64622,27.0
9.181949,0.159037,-0.325017,0.484054,4.559625,-0.49369,27.0
9.202266,0.268436,-0.227608,0.496044,4.829526,-0.347997,27.0
9.222783,0.375723,-0.127514,0.503237,4.930236,-0.206577,27.0
9.243586,0.479797,-0.024736,0.504533,4.897002,-0.021149,27.0
9.264415,0.577834,0.080343,0.49749,4.855711,0.088655,27.0
9.285257,0.6684,0.183889,0.484512,4.775143,0.248447,27.0
9.306206,0.750556,0.285133,0.465423,4.708675,0.326635,27.0
9.327198,0.822758,0.383309,0.439449,4.445823,0.497108,27.0
9.347829,0.882819,0.476884,0.405935,4.210163,0.687236,27.0
9.368405,0.93108,0.562404,0.368675,3.910048,0.781659,27.0
9.38918,0.967278,0.640639,0.326639,3.69453,0.905562,27.0
9.410015,0.990352,0.711203,0.279149,3.174868,1.050828,27.0
9.430768,0.999764,0.77333,0.226434,2.781094,1.032029,27.0
9.451246,0.995559,0.825486,0.170073,2.256397,1.003403,27.0
9.4717,0.977949,0.866137,0.111812,1.751843,1.03801,27.0
9.492344,0.946741,0.895283,0.051457,1.154635,1.037583,27.0
9.513193,0.901872,0.912541,-0.010669,0.621881,1.037583,27.0
9.53423,0.843555,0.917526,-0.073971,-0.036759,1.036728,27.0
9.554858,0.774385,0.91024,-0.135855,-0.602747,1.026902,27.0
9.575322,0.694911,0.888764,-0.193853,-1.199954,0.809003,27.0
9.595848,0.605383,0.855399,-0.250016,-1.836439,0.785504,27.0
9.616448,0.50684,0.809379,-0.302539,-2.495079,0.963668,27.0
9.637155,0.400357,0.751854,-0.351497,-2.923095,0.894453,27.0
9.6579,0.287699,0.683591,-0.395891,-3.460883,0.900435,27.0
9.678669,0.170507,0.606507,-0.436,-3.797253,0.744915,27.0
9.699538,0.050004,0.519836,-0.469832,-4.292744,0.695781,27.0
9.720547,-0.072316,0.424727,-0.497043,-4.652277,0.561196,27.0
9.741627,-0.19421,0.3231,-0.51731,-4.818448,0.548806,27.0
9.762274,-0.311021,0.216103,-0.527123,-5.092378,0.387304,27.0
9.782827,-0.423024,0.108723,-0.531747,-5.19913,0.196323,27.0
9.803332,-0.528867,-0.000575,-0.528291,-5.210208,0.00235,27.0
9.823911,-0.627573,-0.109873,-0.5177,-5.14374,-0.120272,27.0
9.844474,-0.717192,-0.218404,-0.498788,-5.094392,-0.249729,27.0
9.865278,-0.797281,-0.3231,-0.474181,-5.032959,-0.30869,27.0
9.88612,-0.865564,-0.424344,-0.44122,-4.679469,-0.494545,27.0
9.907017,-0.920892,-0.520219,-0.400672,-4.302815,-0.670573,27.0
9.927861,-0.962043,-0.608424,-0.353618,-4.014786,-0.673136,27.0
9.948928,-0.988654,-0.687426,-0.301229,-3.536416,-0.829938,27.0
9.969486,-0.99961,-0.756839,-0.242771,-2.950286,-0.880354,27.0
9.990127,-0.995428,-0.814364,-0.181063,-2.547448,-0.849165,27.0
10.010762,-0.976011,-0.860385,-0.115626,-1.923049,-0.885481,27.0
10.031439,-0.941481,-0.893749,-0.047731,-1.372168,-0.871809,27.0
10.052243,-0.891955,-0.913308,0.021353,-0.666194,-0.867964,27.0
10.072792,-0.829149,-0.919444,0.090294,-0.030716,-0.869245,27.0
10.09326,-0.753755,-0.911007,0.157252,0.626917,-0.710735,27.0
10.114,-0.665399,-0.887613,0.222214,1.352026,-0.688518,27.0
10.134834,-0.565851,-0.85003,0.284179,2.061021,-0.694499,27.0
10.155572,-0.457546,-0.798641,0.341095,2.668299,-0.776959,27.0
10.176095,-0.342951,-0.735747,0.392796,3.206088,-0.756451,27.0
10.19662,-0.222722,-0.662115,0.439392,3.741863,-0.698344,27.0
10.217086,-0.099107,-0.577744,0.478637,4.306844,-0.622293,27.0
10.237685,0.027128,-0.484937,0.512066,4.614008,-0.486,27.0
10.258359,0.15364,-0.383309,0.536949,4.924193,-0.433875,27.0
10.279135,0.278524,-0.274395,0.552919,5.228336,-0.336889,27.0
10.299796,0.398439,-0.161262,0.559701,5.496223,-0.270665,27.0
10.320635,0.513045,-0.046212,0.559256,5.520394,-0.119417,27.0
10.341411,0.619031,0.070756,0.548275,5.44889,0.061311,27.0
10.362393,0.715841,0.186573,0.529267,5.451911,0.205295,27.0
10.383206,0.800041,0.30009,0.499952,5.157839,0.30399,27.0
10.403767,0.870189,0.40747,0.462719,4.983612,0.444556,27.0
10.424335,0.92616,0.508331,0.417829,4.695583,0.49369,27.0
10.445168,0.967345,0.600371,0.366974,4.216205,0.606485,27.0
10.466163,0.992254,0.683974,0.30828,3.810346,0.687236,27.0
10.486999,0.999979,0.757606,0.242373,3.196017,0.726116,27.0
10.507767,0.990599,0.818199,0.1724,2.703548,0.746624,27.0
10.528489,0.964302,0.864987,0.099315,1.974411,0.737652,27.0
10.549306,0.921204,0.897968,0.023236,1.321813,0.6804,27.0
10.570258,0.861601,0.915225,-0.053624,0.486931,0.636393,27.0
10.591061,0.787256,0.917143,-0.129887,-0.16466,0.636393,27.0
10.611774,0.699425,0.902186,-0.202761,-0.981415,0.525734,27.0
10.632443,0.599493,0.871123,-0.27163,-1.743786,0.549233,27.0
10.653155,0.488704,0.825103,-0.336398,-2.4981,0.639384,27.0
10.67372,0.370018,0.764893,-0.394875,-3.04596,0.642802,27.0
10.695286,0.238455,0.692795,-0.45434,-3.683452,0.513344,27.0
10.715719,0.109312,0.604589,-0.495277,-4.233326,0.524453,27.0
10.736261,-0.022667,0.509865,-0.532532,-4.777157,0.423621,27.0
10.75666,-0.153588,0.404785,-0.558373,-5.179995,0.427466,27.0
10.777173,-0.282803,0.293954,-0.576756,-5.529458,0.345861,27.0
10.797627,-0.406942,0.176986,-0.583928,-5.72987,0.21384,27.0
10.818024,-0.523857,0.056566,-0.580423,-5.8336,0.131807,27.0
10.838243,-0.630916,-0.063853,-0.567063,-5.717784,-0.059602,27.0
10.858505,-0.727466,-0.181971,-0.545495,-5.583841,-0.17966,27.0
10.878926,-0.812129,-0.297789,-0.51434,-5.485145,-0.208713,27.0
10.899354,-0.88255,-0.409004,-0.473547,-5.121584,-0.308263,27.0
10.919963,-0.937773,-0.514083,-0.42369,-4.861753,-0.410376,27.0
10.940712,-0.976211,-0.611109,-0.365102,-4.460929,-0.388159,27.0
10.961334,-0.996552,-0.696246,-0.300306,-3.803296,-0.579141,27.0
10.982119,-0.998555,-0.769495,-0.22906,-3.324926,-0.490272,27.0
11.002761,-0.982021,-0.830472,-0.15155,-2.62298,-0.587259,27.0
11.023244,-0.947569,-0.875725,-0.071844,-1.82536,-0.605631,27.0
11.043824,-0.895386,-0.905254,0.009868,-1.133486,-0.570169,27.0
11.064471,-0.826216,-0.91906,0.092844,-0.300618,-0.531289,27.0
11.084996,-0.741947,-0.915225,0.173278,0.509087,-0.350988,27.0
11.105388,-0.644387,-0.893749,0.249362,1.285557,-0.251865,27.0
11.125731,-0.535029,-0.856166,0.321137,2.093248,-0.413794,27.0
11.146023,-0.415927,-0.802476,0.386549,2.833463,-0.472328,27.0
11.166538,-0.287523,-0.735363,0.44784,3.521309,-0.427893,27.0
11.187084,-0.153252,-0.653294,0.500042,4.156786,-0.427466,27.0
11.207481,-0.01682,-0.559336,0.542516,4.801328,-0.35227,27.0
11.227765,0.119413,-0.455024,0.574437,5.260563,-0.354833,27.0
11.248053,0.253695,-0.343042,0.596737,5.6916,-0.268956,27.0
11.268315,0.383299,-0.224156,0.607456,5.948409,-0.199313,27.0
11.288612,0.506154,-0.101053,0.607207,6.031998,-0.095491,27.0
11.309024,0.620275,0.024352,0.595923,6.029984,0.040375,27.0
11.32944,0.722733,0.149374,0.573359,5.969558,0.050202,27.0
11.349751,0.811047,0.272477,0.538569,5.779217,0.130526,27.0
11.370233,0.88456,0.389062,0.495499,5.515358,0.202731,27.0
11.391226,0.942119,0.499894,0.442225,5.186038,0.290745,27.0
11.411809,0.979849,0.603055,0.376794,4.611994,0.306554,27.0
11.432173,0.998107,0.692795,0.305313,4.075212,0.334752,27.0
11.452703,0.996848,0.768728,0.22812,3.38938,0.458228,27.0
11.47351,0.975343,0.831239,0.144105,2.732753,0.421485,27.0
11.494277,0.933904,0.878409,0.055494,1.880751,0.379614,27.0
11.514688,0.874446,0.908322,-0.033877,1.043854,0.356115,27.0
11.535545,0.79564,0.91906,-0.12342,0.147539,0.304845,27.0
11.556625,0.699024,0.91024,-0.211216,-0.71252,0.143771,27.0
11.577515,0.588378,0.882628,-0.294249,-1.619913,0.242466,27.0
11.59847,0.464751,0.836608,-0.371857,-2.576654,0.373205,27.0
11.619214,0.332413,0.77333,-0.440917,-3.27155,0.365087,27.0
11.639833,0.193758,0.695096,-0.501337,-4.075212,0.298009,27.0
11.660413,0.051113,0.603439,-0.552326,-4.62005,0.202304,27.0
11.681229,-0.094484,0.498743,-0.593228,-5.157839,0.183932,27.0
11.702079,-0.238567,0.381392,-0.619959,-5.751019,0.183078,27.0
11.72275,-0.37663,0.255987,-0.632617,-6.067247,0.164279,27.0
11.743447,-0.507139,0.12598,-0.633119,-6.176013,0.046784,27.0
11.764317,-0.628047,-0.007095,-0.620952,-6.164935,0.008331,27.0
11.785133,-0.735294,-0.14132,-0.593974,-6.216297,-0.024567,27.0
11.8061,-0.82742,-0.27171,-0.555709,-5.994736,-0.046357,27.0
11.826741,-0.900463,-0.396732,-0.503731,-5.628153,-0.07541,27.0
11.847284,-0.954128,-0.511782,-0.442346,-5.327031,-0.210422,27.0
11.867907,-0.987648,-0.615711,-0.371937,-4.777157,-0.17496,27.0
11.888552,-0.999948,-0.707368,-0.29258,-4.158801,-0.271519,27.0
11.909276,-0.990527,-0.785218,-0.205309,-3.508217,-0.235203,27.0
11.930011,-0.959367,-0.846579,-0.112789,-2.590753,-0.230076,27.0
11.950695,-0.907192,-0.890681,-0.016511,-1.780041,-0.146761,27.0
11.971667,-0.833856,-0.915609,0.081753,-0.8374,-0.139071,27.0
11.99233,-0.742972,-0.918677,0.175705,0.153582,0.039094,27.0
12.013213,-0.634308,-0.90257,0.268262,1.031769,0.051911,27.0
12.033869,-0.512502,-0.866521,0.354018,1.971389,0.064302,27.0
12.054421,-0.3798,-0.811296,0.431496,2.906981,-0.115145,26.0
12.075223,-0.236726,-0.738048,0.501322,3.769055,-0.060456,27.0
12.095914,-0.088836,-0.647925,0.559089,4.441794,-0.049348,27.0
12.116693,0.061937,-0.543229,0.605166,5.05713,-0.033112,27.0
12.137542,0.212058,-0.425878,0.637936,5.634195,-0.051484,26.0
12.158324,0.357093,-0.297789,0.654882,6.105516,-0.068147,26.0
12.179242,0.495045,-0.16433,0.659375,6.404623,-0.083101,26.0
12.200136,0.621532,-0.025119,0.646651,6.416709,-0.037812,27.0
12.221152,0.734324,0.113708,0.620616,6.444907,0.021149,26.0
12.241811,0.828423,0.251001,0.577422,6.251545,0.050202,26.0
12.262169,0.902671,0.379858,0.522813,5.986679,0.070283,26.0
12.28265,0.957079,0.499127,0.457952,5.577798,0.125399,26.0
12.303214,0.989882,0.607274,0.382608,4.933257,0.159579,27.0
12.323884,0.999947,0.703533,0.296414,4.309865,0.155734,26.0
12.344611,0.986626,0.784451,0.202175,3.602884,0.11899,26.0
12.365532,0.949606,0.848496,0.10111,2.695491,0.015167,26.0
12.386516,0.889457,0.892982,-0.003525,1.667247,0.01004,26.0
12.40731,0.808433,0.917143,-0.10871,0.696407,-0.042512,26.0
12.427984,0.708558,0.916376,-0.207818,-0.322774,-0.186069,26.0
12.44845,0.592948,0.89605,-0.303103,-1.303685,-0.139071,26.0
12.469118,0.461973,0.853865,-0.391892,-2.298695,-0.024994,26.0
12.489675,0.320533,0.791738,-0.471205,-3.176883,-0.083528,26.0
12.510233,0.171263,0.711586,-0.540323,-3.981552,-0.088228,26.0
12.530834,0.017346,0.614944,-0.597598,-4.824491,-0.096773,26.0
12.551551,-0.138094,0.503345,-0.641439,-5.556649,-0.01004,26.0
12.572212,-0.290035,0.37794,-0.667975,-6.015885,-0.025422,26.0
12.59304,-0.436323,0.244098,-0.680421,-6.429801,-0.013031,26.0
12.613728,-0.571185,0.10182,-0.673004,-6.642298,0.022431,26.0
12.634722,-0.693957,-0.040843,-0.653114,-6.66949,0.060029,26.0
12.655234,-0.797171,-0.185423,-0.611748,-6.642298,0.052338,26.0
12.675873,-0.881691,-0.321566,-0.560125,-6.338155,0.027985,26.0
12.696648,-0.944993,-0.450805,-0.494188,-5.929274,-0.034394,26.0
12.717257,-0.984535,-0.570074,-0.414461,-5.406592,0.010895,26.0
12.737925,-0.999833,-0.67477,-0.325063,-4.628107,-0.042084,26.0
12.758738,-0.990086,-0.763359,-0.226727,-3.869764,-0.036957,26.0
12.779425,-0.955505,-0.834307,-0.121199,-3.020783,0.052338,26.0
12.800281,-0.896287,-0.885312,-0.010975,-1.986496,0.150607,26.0
12.821207,-0.813692,-0.914842,0.101149,-0.947173,0.265965,26.0
12.842317,-0.708911,-0.918293,0.209382,0.174731,0.391577,26.0
12.863096,-0.587293,-0.900652,0.313359,1.275486,0.253147,26.0
12.883618,-0.452172,-0.859234,0.407062,2.288624,0.11429,26.0
12.904081,-0.30591,-0.79749,0.49158,3.323919,0.171969,26.0
12.924397,-0.152873,-0.716188,0.563315,4.258503,0.198886,26.0
12.944955,0.006079,-0.618395,0.624475,5.094392,0.191623,26.0
12.965836,0.167591,-0.501811,0.669402,5.80238,0.094209,26.0
12.986814,0.325666,-0.371037,0.696703,6.302907,0.071565,26.0
13.007752,0.475031,-0.228758,0.703789,6.775235,-0.054047,26.0
13.028708,0.61208,-0.080727,0.692807,6.904143,-0.005341,26.0
13.049785,0.733584,0.068838,0.664746,6.903136,-0.04123,26.0
13.070584,0.834138,0.217253,0.616884,6.642298,-0.046784,26.0
13.091076,0.9117,0.357998,0.553702,6.437858,-0.015167,26.0
13.11158,0.965817,0.487238,0.478579,5.886976,-0.025849,26.0
13.132082,0.994923,0.604589,0.390334,5.335088,-0.036103,26.0
13.152751,0.998068,0.707751,0.290316,4.719753,-0.202304,26.0
13.173331,0.974857,0.792121,0.182736,3.714672,-0.205295,26.0
13.193761,0.926303,0.8577,0.068603,2.843534,-0.309117,26.0
13.214139,0.853692,0.900269,-0.046577,1.702495,-0.343725,26.0
13.234447,0.759082,0.917526,-0.158444,0.447654,-0.509071,26.0
13.254785,0.644431,0.911774,-0.267343,-0.628931,-0.450538,26.0
13.275088,0.513007,0.883395,-0.370388,-1.83241,-0.351415,26.0
13.29545,0.367556,0.831239,-0.463682,-2.92108,-0.298009,26.0
13.315862,0.211805,0.75914,-0.547335,-3.879835,-0.262119,26.0
13.336227,0.050567,0.66595,-0.615382,-4.909087,-0.142916,26.0
13.356652,-0.112728,0.556268,-0.668996,-5.736919,-0.144198,26.0
13.377028,-0.27288,0.430096,-0.702977,-6.45095,-0.117708,26.0
13.3976,-0.427415,0.29242,-0.719835,-6.855802,-0.08481,26.0
13.418337,-0.571602,0.144772,-0.716374,-7.09247,-0.01474,26.0
13.439053,-0.699982,-0.007862,-0.69212,-7.118654,-0.033112,26.0
13.459732,-0.80888,-0.160112,-0.648768,-7.17203,0.119844,26.0
13.480331,-0.89513,-0.308143,-0.586987,-6.911192,0.292454,26.0
13.500876,-0.956577,-0.446587,-0.50999,-6.391531,0.264256,26.0
13.521238,-0.99147,-0.572759,-0.418711,-5.803388,0.31339,26.0
13.5418,-0.999344,-0.681673,-0.31767,-4.966491,0.301427,26.0
13.562492,-0.979166,-0.77448,-0.204686,-4.114488,0.336034,26.0
13.583116,-0.931442,-0.846195,-0.085247,-3.004669,0.393286,26.0
13.604054,-0.85605,-0.894516,0.038466,-1.791119,0.460365,26.0
13.624902,-0.756068,-0.916759,0.160692,-0.56347,0.58854,26.0
13.645734,-0.634102,-0.913691,0.279589,0.580591,0.609476,26.0
13.666695,-0.492624,-0.885696,0.393072,1.9019,0.441566,26.0
13.687293,-0.339205,-0.831622,0.492417,2.978485,0.428321,26.0
13.707925,-0.175594,-0.755689,0.580095,4.127581,0.465919,26.0
13.728481,-0.007309,-0.657513,0.650204,5.142733,0.362097,26.0
13.749158,0.162416,-0.541312,0.703728,5.905104,0.285618,26.0
13.769938,0.328477,-0.407086,0.735564,6.663447,0.14548,26.0
13.790883,0.486315,-0.259438,0.745754,7.097505,0.112154,26.0
13.811611,0.628415,-0.10297,0.731385,7.435889,-0.00235,26.0
13.832444,0.752785,0.054265,0.698519,7.371435,-0.033539,26.0
13.853499,0.855836,0.211117,0.644719,7.165988,-0.092073,26.0
13.874615,0.933054,0.3626,0.570454,6.963561,-0.264683,26.0
13.895387,0.981062,0.504112,0.476949,6.304921,-0.309545,26.0
13.916167,0.999768,0.627599,0.372168,5.558663,-0.402258,26.0
13.936837,0.988596,0.733446,0.255151,4.670405,-0.43473,26.0
13.957427,0.94814,0.817049,0.131091,3.561593,-0.549233,26.0
13.978083,0.879219,0.877259,0.00196,2.44976,-0.62443,26.0
13.998898,0.783026,0.911007,-0.127981,1.044862,-0.760296,26.0
14.019871,0.661805,0.916376,-0.25457,-0.136461,-0.761151,26.0
14.040796,0.520191,0.89605,-0.375859,-1.453742,-0.623148,26.0
14.06172,0.362241,0.847346,-0.485104,-2.756924,-0.441993,26.0
14.08246,0.19431,0.77448,-0.58017,-3.790204,-0.492836,26.0
14.102992,0.021944,0.678989,-0.657044,-4.996704,-0.423621,26.0
14.123347,-0.149851,0.563938,-0.713789,-5.877913,-0.438575,26.0
14.144032,-0.320096,0.430863,-0.750959,-6.831632,-0.290318,26.0
14.164634,-0.480126,0.282449,-0.762575,-7.316045,-0.183932,26.0
14.185324,-0.626273,0.125213,-0.751486,-7.667521,-0.077119,26.0
14.205808,-0.752092,-0.036624,-0.715468,-7.618173,0.059174,26.0
14.226395,-0.855665,-0.195777,-0.659888,-7.621195,0.216831,26.0
14.247299,-0.933981,-0.351095,-0.582886,-7.280797,0.462928,26.0
14.268169,-0.982593,-0.496059,-0.486534,-6.553674,0.4766,26.0
14.289271,-0.999982,-0.624915,-0.375067,-5.713756,0.604349,26.0
14.309889,-0.985446,-0.73498,-0.250466,-4.752987,0.633829,26.0
14.330426,-0.940303,-0.8205,-0.119803,-3.682444,0.718425,26.0
14.351162,-0.864973,-0.88071,0.015737,-2.444724,0.770123,26.0
14.37184,-0.76234,-0.912924,0.150584,-1.105287,1.008957,26.0
14.39271,-0.634083,-0.917143,0.28306,0.207965,0.919234,26.0
14.413673,-0.484389,-0.893366,0.408977,1.662211,0.794476,26.0
14.434593,-0.318938,-0.840443,0.521505,2.9523,0.679973,26.0
14.45558,-0.142232,-0.762208,0.619976,4.184985,0.693217,26.0
14.476618,0.039877,-0.65828,0.698157,5.302861,0.565469,26.0
14.497563,0.220128,-0.532491,0.75262,6.300893,0.525734,26.0
14.518228,0.391105,-0.388295,0.7794,7.081392,0.332616,26.0
14.538708,0.548323,-0.23336,0.781684,7.568826,0.163424,26.0
14.559406,0.689673,-0.070756,0.760429,7.896132,0.049348,26.0
14.580198,0.809204,0.0953,0.713904,7.816571,-0.013886,26.0
14.60116,0.902832,0.259822,0.64301,7.580911,-0.272374,26.0
14.62218,0.966336,0.41629,0.550046,7.133761,-0.477882,26.0
14.643136,0.997097,0.55972,0.437377,6.409659,-0.616312,26.0
14.664194,0.994073,0.683207,0.310866,5.41062,-0.763714,26.0
14.685174,0.957195,0.784451,0.172743,4.267567,-0.834638,26.0
14.706181,0.887511,0.860001,0.02751,3.075166,-0.951278,26.0
14.726904,0.788848,0.905638,-0.11679,1.575601,-1.177295,26.0
14.747329,0.665624,0.918293,-0.252669,0.129412,-1.009812,26.0
14.767797,0.520208,0.903337,-0.383128,-1.216068,-0.955978,26.0
14.788228,0.357824,0.858467,-0.500643,-2.732753,-0.717144,26.0
14.809033,0.18022,0.787519,-0.6073,-3.913069,-0.795331,26.0
14.829861,-0.003985,0.68896,-0.692945,-5.068208,-0.673564,26.0
14.850842,-0.189651,0.567773,-0.757424,-6.171984,-0.594522,26.0
14.871689,-0.367846,0.424344,-0.79219,-7.190158,-0.371923,26.0
14.892513,-0.533416,0.267492,-0.800908,-7.612131,-0.229221,26.0
14.913505,-0.681891,0.100669,-0.78256,-7.950515,-0.112581,26.0
14.934299,-0.805514,-0.071523,-0.733991,-7.968643,0.027985,26.0
14.954722,-0.899955,-0.23988,-0.660075,-7.933394,0.302281,26.0
14.975167,-0.964421,-0.397882,-0.566539,-7.385534,0.570596,26.0
14.995576,-0.99647,-0.542846,-0.453624,-6.558709,0.628275,26.0
